Date,Month,Year,CustomerID,ProductType,ServiceType,Quantity,UnitPrice,Region,SalesRep,InstallationRequired,PaymentMethod,TotalRevenue,InstallationDate
1/11/2024,January,2024,1743,Battery 200Ah,Installation,2,"?61,464",Abuja,Ada,No,Cash,"?122,928",
12/12/2024,December,2024,7030,Solar Panel 300W,Maintenance,6,"?376,917",Port Harcourt,Tunde,No,POS,"?2,261,502",
8/5/2024,August,2024,9131,Accessories,Maintenance,5,"?442,157",Enugu,Ada,No,POS,"?2,210,785",
9/9/2024,September,2024,1079,Solar Panel 300W,Installation,2,"?160,119",Port Harcourt,Tunde,No,POS,"?320,238",
8/9/2024,August,2024,3966,Charge Controller,Product Purchase,7,"?314,578",Enugu,Michael,Yes,Transfer,"?2,202,046",8/10/2024
3/20/2024,March,2024,4728,Solar Panel 500W,Maintenance,4,"?118,204",Ibadan,Tunde,No,POS,"?472,816",
1/7/2024,January,2024,5536,Battery 200Ah,Installation,6,"?212,782",Abuja,John,No,Cash,"?1,276,692",
9/28/2024,September,2024,1125,Accessories,Site Inspection,5,"?231,736",Kano,John,No,Cash,"?1,158,680",
8/14/2024,August,2024,6813,Inverter 3.5kVA,Maintenance,4,"?215,816",Abuja,Grace,No,Transfer,"?863,264",
1/16/2024,January,2024,9410,Solar Panel 300W,Repair,2,"?323,455",Abuja,John,Yes,POS,"?646,910",1/25/2024
1/12/2024,January,2024,1947,Inverter 3.5kVA,Maintenance,7,"?221,741",Kano,Stella,Yes,POS,"?1,552,187",1/19/2024
10/17/2024,October,2024,1594,Battery 200Ah,Installation,5,"?382,079",Abuja,Grace,Yes,Cash,"?1,910,395",10/21/2024
8/28/2024,August,2024,6030,Solar Panel 300W,Installation,3,"?317,013",Ibadan,John,Yes,POS,"?951,039",9/5/2024
1/21/2024,January,2024,1140,Battery 200Ah,Installation,6,"?368,653",Enugu,Tunde,No,Cash,"?2,211,918",
6/26/2024,June,2024,4055,Solar Panel 300W,Product Purchase,8,"?417,105",Lagos,Tunde,Yes,Transfer,"?3,336,840",7/4/2024
8/15/2024,August,2024,5205,Accessories,Product Purchase,2,"?147,846",Abuja,Tunde,Yes,Cash,"?295,692",8/21/2024
9/29/2024,September,2024,6171,Battery 200Ah,Site Inspection,4,"?36,750",Lagos,John,Yes,POS,"?147,000",10/2/2024
10/14/2024,October,2024,8782,Inverter 3.5kVA,Site Inspection,3,"?157,475",Ibadan,Grace,Yes,Cash,"?472,425",10/26/2024
10/23/2024,October,2024,3660,Solar Panel 500W,Maintenance,7,"?242,951",Ibadan,Michael,No,POS,"?1,700,657",
5/13/2024,May,2024,7856,Accessories,Installation,8,"?445,047",Abuja,Michael,No,Online Gateway,"?3,560,376",
10/9/2024,October,2024,7089,Accessories,Site Inspection,8,"?238,938",Port Harcourt,Stella,No,Transfer,"?1,911,504",
6/1/2024,June,2024,6318,Solar Panel 300W,Installation,4,"?334,419",Abuja,Tunde,No,Online Gateway,"?1,337,676",
3/6/2024,March,2024,3552,Inverter 3.5kVA,Maintenance,2,"?43,910",Lagos,Tunde,Yes,Cash,"?87,820",3/19/2024
5/16/2024,May,2024,4611,Battery 200Ah,Product Purchase,6,"?403,077",Ibadan,Stella,Yes,Online Gateway,"?2,418,462",5/30/2024
4/1/2024,April,2024,9062,Inverter 3.5kVA,Site Inspection,3,"?199,832",Lagos,Tunde,No,Transfer,"?599,496",
11/12/2024,November,2024,2040,Accessories,Repair,8,"?214,288",Lagos,Ada,Yes,Transfer,"?1,714,304",11/14/2024
9/15/2024,September,2024,9506,Solar Panel 300W,Repair,3,"?103,664",Kano,Grace,No,Cash,"?310,992",
4/12/2024,April,2024,8603,Inverter 3.5kVA,Repair,2,"?280,747",Ibadan,Stella,Yes,Online Gateway,"?561,494",4/14/2024
2/24/2024,February,2024,5172,Battery 200Ah,Repair,9,"?165,800",Ibadan,Tunde,No,Cash,"?1,492,200",
9/13/2024,September,2024,3946,Charge Controller,Repair,9,"?225,096",Lagos,Stella,No,Cash,"?2,025,864",
4/10/2024,April,2024,4236,Accessories,Repair,9,"?106,541",Enugu,Ada,No,Transfer,"?958,869",
7/16/2024,July,2024,4680,Solar Panel 500W,Repair,3,"?140,041",Ibadan,Ada,Yes,Cash,"?420,123",7/20/2024
10/27/2024,October,2024,5807,Solar Panel 500W,Site Inspection,2,"?44,600",Enugu,Grace,No,POS,"?89,200",
8/13/2024,August,2024,2537,Accessories,Repair,4,"?348,593",Enugu,John,No,POS,"?1,394,372",
8/24/2024,August,2024,4872,Charge Controller,Repair,2,"?318,130",Abuja,Tunde,No,POS,"?636,260",
1/26/2024,January,2024,2867,Solar Panel 300W,Maintenance,8,"?297,299",Kano,Grace,No,POS,"?2,378,392",
4/30/2024,April,2024,2161,Inverter 3.5kVA,Site Inspection,1,"?139,321",Abuja,Ada,Yes,Transfer,"?139,321",5/7/2024
6/30/2024,June,2024,4920,Inverter 3.5kVA,Maintenance,2,"?316,654",Port Harcourt,Ada,Yes,Transfer,"?633,308",7/5/2024
7/17/2024,July,2024,6693,Charge Controller,Installation,6,"?240,871",Port Harcourt,Grace,Yes,Online Gateway,"?1,445,226",7/19/2024
10/28/2024,October,2024,4882,Charge Controller,Repair,9,"?323,685",Enugu,Ada,No,Transfer,"?2,913,165",
9/11/2024,September,2024,8738,Battery 200Ah,Product Purchase,5,"?205,643",Lagos,John,No,POS,"?1,028,215",
5/1/2024,May,2024,9456,Battery 200Ah,Repair,5,"?253,134",Enugu,Tunde,No,Transfer,"?1,265,670",
1/31/2024,January,2024,7331,Solar Panel 500W,Repair,3,"?344,203",Port Harcourt,Stella,No,Transfer,"?1,032,609",
11/10/2024,November,2024,6182,Solar Panel 300W,Maintenance,8,"?148,436",Abuja,John,No,POS,"?1,187,488",
10/11/2024,October,2024,2526,Solar Panel 300W,Installation,6,"?333,897",Port Harcourt,Tunde,Yes,Cash,"?2,003,382",10/16/2024
4/15/2024,April,2024,9131,Charge Controller,Maintenance,2,"?380,800",Lagos,Ada,Yes,Transfer,"?761,600",4/26/2024
8/11/2024,August,2024,5394,Solar Panel 500W,Site Inspection,5,"?347,734",Ibadan,John,No,Transfer,"?1,738,670",
9/29/2024,September,2024,2158,Solar Panel 500W,Installation,4,"?375,383",Kano,Michael,No,Online Gateway,"?1,501,532",
8/19/2024,August,2024,5367,Battery 200Ah,Installation,9,"?84,501",Lagos,Michael,No,Cash,"?760,509",
9/12/2024,September,2024,5630,Inverter 3.5kVA,Installation,4,"?215,300",Lagos,Ada,No,Transfer,"?861,200",
1/24/2024,January,2024,4513,Solar Panel 300W,Maintenance,8,"?52,849",Lagos,Tunde,No,POS,"?422,792",
4/18/2024,April,2024,2144,Solar Panel 500W,Repair,1,"?16,773",Abuja,Tunde,No,Cash,"?16,773",
7/9/2024,July,2024,1068,Battery 200Ah,Repair,5,"?133,578",Ibadan,John,Yes,Transfer,"?667,890",7/15/2024
12/12/2024,December,2024,4717,Battery 200Ah,Repair,9,"?169,992",Lagos,Michael,No,Transfer,"?1,529,928",
1/25/2024,January,2024,5723,Battery 200Ah,Repair,3,"?342,322",Ibadan,Tunde,Yes,Online Gateway,"?1,026,966",1/29/2024
7/5/2024,July,2024,5213,Inverter 3.5kVA,Repair,6,"?268,095",Enugu,John,Yes,Online Gateway,"?1,608,570",7/13/2024
10/14/2024,October,2024,7413,Solar Panel 500W,Site Inspection,6,"?245,467",Lagos,John,No,Transfer,"?1,472,802",
4/25/2024,April,2024,4466,Charge Controller,Product Purchase,6,"?95,648",Abuja,Michael,Yes,Online Gateway,"?573,888",5/2/2024
12/3/2024,December,2024,4026,Charge Controller,Installation,4,"?301,647",Lagos,Ada,No,Online Gateway,"?1,206,588",
12/31/2024,December,2024,7998,Battery 200Ah,Product Purchase,7,"?152,178",Enugu,John,No,Transfer,"?1,065,246",
2/6/2024,February,2024,3747,Battery 200Ah,Site Inspection,3,"?335,234",Port Harcourt,Ada,No,POS,"?1,005,702",
10/8/2024,October,2024,8271,Inverter 3.5kVA,Repair,6,"?155,838",Abuja,Michael,No,Online Gateway,"?935,028",
5/16/2024,May,2024,7171,Battery 200Ah,Site Inspection,5,"?225,574",Lagos,John,Yes,Cash,"?1,127,870",5/25/2024
8/14/2024,August,2024,4855,Accessories,Site Inspection,3,"?379,888",Lagos,Stella,No,Online Gateway,"?1,139,664",
11/15/2024,November,2024,9753,Solar Panel 500W,Product Purchase,2,"?67,753",Lagos,Michael,Yes,POS,"?135,506",11/16/2024
11/23/2024,November,2024,3203,Battery 200Ah,Installation,1,"?172,747",Port Harcourt,Michael,Yes,POS,"?172,747",11/27/2024
6/30/2024,June,2024,4419,Battery 200Ah,Maintenance,8,"?51,284",Port Harcourt,Stella,No,Transfer,"?410,272",
12/27/2024,December,2024,2144,Solar Panel 500W,Maintenance,1,"?420,213",Lagos,Michael,No,Transfer,"?420,213",
3/26/2024,March,2024,3699,Solar Panel 300W,Installation,5,"?329,148",Port Harcourt,Stella,No,Transfer,"?1,645,740",
2/22/2024,February,2024,1560,Accessories,Repair,5,"?359,655",Lagos,Stella,Yes,Cash,"?1,798,275",2/29/2024
12/13/2024,December,2024,2187,Accessories,Site Inspection,1,"?212,300",Port Harcourt,Michael,No,POS,"?212,300",
12/20/2024,December,2024,4133,Charge Controller,Repair,9,"?158,056",Ibadan,Stella,No,POS,"?1,422,504",
8/22/2024,August,2024,4411,Battery 200Ah,Site Inspection,5,"?39,984",Enugu,Stella,No,POS,"?199,920",
9/23/2024,September,2024,2689,Solar Panel 500W,Maintenance,9,"?364,464",Lagos,Michael,Yes,Cash,"?3,280,176",10/5/2024
10/13/2024,October,2024,5407,Charge Controller,Installation,6,"?351,276",Enugu,Stella,Yes,Online Gateway,"?2,107,656",10/23/2024
4/9/2024,April,2024,3423,Inverter 3.5kVA,Product Purchase,7,"?144,145",Lagos,Ada,No,Online Gateway,"?1,009,015",
3/27/2024,March,2024,2369,Solar Panel 300W,Product Purchase,7,"?102,895",Kano,Michael,No,Transfer,"?720,265",
1/15/2024,January,2024,7007,Battery 200Ah,Installation,2,"?232,734",Kano,Michael,No,Online Gateway,"?465,468",
4/10/2024,April,2024,7728,Solar Panel 300W,Maintenance,5,"?393,315",Abuja,Ada,No,Transfer,"?1,966,575",
6/13/2024,June,2024,9772,Battery 200Ah,Site Inspection,2,"?79,176",Ibadan,Tunde,Yes,Cash,"?158,352",6/16/2024
1/29/2024,January,2024,1976,Battery 200Ah,Product Purchase,4,"?418,530",Ibadan,Grace,Yes,Cash,"?1,674,120",2/9/2024
4/23/2024,April,2024,5272,Battery 200Ah,Maintenance,3,"?105,976",Abuja,John,No,Online Gateway,"?317,928",
4/16/2024,April,2024,7497,Solar Panel 300W,Installation,6,"?344,264",Kano,Stella,Yes,Transfer,"?2,065,584",4/17/2024
12/29/2024,December,2024,1118,Accessories,Repair,5,"?350,093",Abuja,Grace,Yes,Online Gateway,"?1,750,465",1/6/2025
5/9/2024,May,2024,2542,Inverter 3.5kVA,Maintenance,1,"?294,270",Kano,Stella,No,Online Gateway,"?294,270",
3/24/2024,March,2024,5862,Accessories,Maintenance,2,"?420,246",Lagos,Grace,Yes,Online Gateway,"?840,492",3/27/2024
9/27/2024,September,2024,4043,Solar Panel 500W,Repair,7,"?404,775",Enugu,John,No,POS,"?2,833,425",
8/31/2024,August,2024,1972,Solar Panel 500W,Maintenance,9,"?155,127",Abuja,Stella,Yes,Transfer,"?1,396,143",9/1/2024
8/1/2024,August,2024,1915,Accessories,Product Purchase,1,"?35,366",Port Harcourt,Grace,No,Cash,"?35,366",
11/1/2024,November,2024,7621,Inverter 3.5kVA,Product Purchase,4,"?363,110",Enugu,Stella,Yes,Cash,"?1,452,440",11/14/2024
6/14/2024,June,2024,1586,Inverter 3.5kVA,Product Purchase,3,"?45,214",Kano,Ada,No,Online Gateway,"?135,642",
10/5/2024,October,2024,9542,Battery 200Ah,Maintenance,5,"?313,596",Lagos,Ada,Yes,Transfer,"?1,567,980",10/19/2024
2/28/2024,February,2024,6625,Battery 200Ah,Maintenance,5,"?322,495",Port Harcourt,Grace,Yes,Online Gateway,"?1,612,475",3/2/2024
3/30/2024,March,2024,8354,Solar Panel 500W,Maintenance,2,"?145,885",Port Harcourt,Ada,Yes,Online Gateway,"?291,770",4/3/2024
11/26/2024,November,2024,5591,Battery 200Ah,Installation,5,"?372,603",Ibadan,Ada,No,Online Gateway,"?1,863,015",
7/12/2024,July,2024,3562,Battery 200Ah,Repair,4,"?385,790",Kano,Michael,Yes,POS,"?1,543,160",7/15/2024
5/2/2024,May,2024,7839,Inverter 3.5kVA,Maintenance,1,"?83,373",Lagos,Stella,Yes,Cash,"?83,373",5/13/2024
5/15/2024,May,2024,9464,Solar Panel 300W,Repair,1,"?411,644",Kano,John,Yes,Cash,"?411,644",5/29/2024
5/18/2024,May,2024,3927,Accessories,Site Inspection,1,"?366,108",Lagos,Stella,Yes,Online Gateway,"?366,108",5/31/2024
8/16/2024,August,2024,7195,Charge Controller,Product Purchase,8,"?148,265",Enugu,Michael,Yes,Cash,"?1,186,120",8/17/2024
9/30/2024,September,2024,7276,Charge Controller,Installation,3,"?34,722",Kano,Michael,Yes,Transfer,"?104,166",10/4/2024
2/19/2024,February,2024,5290,Battery 200Ah,Repair,9,"?410,382",Enugu,Stella,Yes,Transfer,"?3,693,438",2/23/2024
4/27/2024,April,2024,6882,Battery 200Ah,Product Purchase,2,"?65,678",Port Harcourt,Grace,No,Cash,"?131,356",
7/20/2024,July,2024,7446,Accessories,Installation,9,"?203,679",Ibadan,Stella,Yes,Online Gateway,"?1,833,111",7/25/2024
7/9/2024,July,2024,6167,Charge Controller,Product Purchase,9,"?244,066",Enugu,Ada,Yes,Online Gateway,"?2,196,594",7/13/2024
12/29/2024,December,2024,2522,Inverter 3.5kVA,Maintenance,4,"?227,026",Abuja,Michael,No,Transfer,"?908,104",
11/18/2024,November,2024,1561,Charge Controller,Maintenance,4,"?428,018",Kano,Stella,No,POS,"?1,712,072",
6/29/2024,June,2024,4540,Charge Controller,Product Purchase,4,"?75,380",Port Harcourt,John,No,Transfer,"?301,520",
3/18/2024,March,2024,2479,Charge Controller,Installation,1,"?34,096",Abuja,John,No,Cash,"?34,096",
3/15/2024,March,2024,7677,Battery 200Ah,Product Purchase,5,"?275,281",Enugu,Ada,No,Online Gateway,"?1,376,405",
10/21/2024,October,2024,2205,Battery 200Ah,Site Inspection,6,"?79,626",Abuja,Ada,No,POS,"?477,756",
10/7/2024,October,2024,7660,Accessories,Installation,4,"?196,010",Abuja,Stella,No,Transfer,"?784,040",
1/21/2024,January,2024,9848,Charge Controller,Installation,8,"?380,436",Enugu,John,No,Cash,"?3,043,488",
6/19/2024,June,2024,1589,Battery 200Ah,Product Purchase,3,"?256,537",Port Harcourt,Grace,Yes,Cash,"?769,611",6/26/2024
1/15/2024,January,2024,5326,Accessories,Repair,9,"?189,441",Enugu,Michael,No,Online Gateway,"?1,704,969",
7/29/2024,July,2024,5904,Charge Controller,Product Purchase,7,"?321,150",Lagos,Tunde,Yes,Online Gateway,"?2,248,050",8/5/2024
2/17/2024,February,2024,7421,Inverter 3.5kVA,Repair,8,"?326,531",Abuja,John,No,POS,"?2,612,248",
3/26/2024,March,2024,4759,Battery 200Ah,Installation,7,"?258,129",Ibadan,Michael,Yes,Online Gateway,"?1,806,903",4/3/2024
5/28/2024,May,2024,9939,Solar Panel 300W,Maintenance,9,"?159,961",Lagos,John,Yes,Transfer,"?1,439,649",6/8/2024
7/6/2024,July,2024,9655,Accessories,Maintenance,2,"?395,166",Port Harcourt,Stella,No,Transfer,"?790,332",
11/1/2024,November,2024,9945,Battery 200Ah,Product Purchase,4,"?163,530",Abuja,Tunde,No,Online Gateway,"?654,120",
5/30/2024,May,2024,6936,Inverter 3.5kVA,Repair,2,"?125,942",Port Harcourt,Tunde,No,Online Gateway,"?251,884",
5/20/2024,May,2024,9774,Inverter 3.5kVA,Product Purchase,8,"?355,384",Port Harcourt,Stella,No,Transfer,"?2,843,072",
3/9/2024,March,2024,3205,Battery 200Ah,Site Inspection,2,"?222,690",Abuja,Stella,No,Transfer,"?445,380",
9/16/2024,September,2024,5114,Solar Panel 500W,Product Purchase,8,"?441,727",Port Harcourt,Ada,No,POS,"?3,533,816",
11/29/2024,November,2024,5027,Accessories,Product Purchase,6,"?240,127",Ibadan,Michael,Yes,Cash,"?1,440,762",12/6/2024
1/9/2024,January,2024,5816,Charge Controller,Product Purchase,7,"?360,069",Ibadan,Grace,Yes,Cash,"?2,520,483",1/23/2024
4/30/2024,April,2024,8188,Charge Controller,Product Purchase,6,"?23,204",Kano,Michael,Yes,Cash,"?139,224",5/8/2024
4/10/2024,April,2024,3808,Inverter 3.5kVA,Repair,9,"?202,248",Abuja,Ada,Yes,Transfer,"?1,820,232",4/24/2024
5/28/2024,May,2024,4603,Battery 200Ah,Repair,4,"?363,965",Abuja,Michael,No,Transfer,"?1,455,860",
5/25/2024,May,2024,4913,Solar Panel 500W,Repair,1,"?182,443",Abuja,Tunde,No,Transfer,"?182,443",
12/18/2024,December,2024,2419,Accessories,Site Inspection,9,"?312,172",Kano,John,No,Transfer,"?2,809,548",
8/30/2024,August,2024,3167,Solar Panel 300W,Site Inspection,8,"?142,245",Enugu,Tunde,Yes,Cash,"?1,137,960",9/10/2024
8/28/2024,August,2024,3144,Charge Controller,Product Purchase,1,"?335,471",Ibadan,Ada,No,Cash,"?335,471",
12/2/2024,December,2024,3167,Accessories,Repair,6,"?243,391",Ibadan,Michael,No,POS,"?1,460,346",
2/12/2024,February,2024,6891,Accessories,Site Inspection,4,"?284,958",Abuja,Michael,Yes,POS,"?1,139,832",2/15/2024
4/4/2024,April,2024,7536,Solar Panel 500W,Maintenance,2,"?306,589",Port Harcourt,John,No,Transfer,"?613,178",
8/13/2024,August,2024,2166,Accessories,Product Purchase,3,"?336,447",Lagos,Grace,No,POS,"?1,009,341",
1/6/2024,January,2024,4575,Charge Controller,Installation,9,"?353,100",Lagos,John,No,Cash,"?3,177,900",
8/1/2024,August,2024,3841,Battery 200Ah,Repair,5,"?352,634",Abuja,John,Yes,Cash,"?1,763,170",8/4/2024
7/24/2024,July,2024,2870,Charge Controller,Product Purchase,7,"?351,888",Abuja,Tunde,Yes,Cash,"?2,463,216",8/1/2024
3/7/2024,March,2024,3886,Solar Panel 300W,Product Purchase,2,"?361,217",Ibadan,Ada,No,Cash,"?722,434",
4/9/2024,April,2024,1159,Battery 200Ah,Installation,8,"?30,168",Ibadan,Ada,Yes,Online Gateway,"?241,344",4/16/2024
1/12/2024,January,2024,8243,Inverter 3.5kVA,Maintenance,3,"?117,886",Port Harcourt,Ada,No,Transfer,"?353,658",
8/24/2024,August,2024,4763,Solar Panel 500W,Site Inspection,1,"?199,723",Ibadan,Tunde,Yes,Transfer,"?199,723",9/6/2024
11/17/2024,November,2024,2055,Charge Controller,Site Inspection,8,"?379,933",Lagos,Stella,Yes,Online Gateway,"?3,039,464",11/20/2024
9/14/2024,September,2024,1333,Battery 200Ah,Installation,9,"?310,519",Lagos,Michael,Yes,POS,"?2,794,671",9/21/2024
12/2/2024,December,2024,4596,Accessories,Installation,8,"?248,420",Ibadan,Tunde,No,Transfer,"?1,987,360",
5/14/2024,May,2024,8607,Battery 200Ah,Site Inspection,1,"?113,086",Lagos,Ada,Yes,POS,"?113,086",5/23/2024
8/9/2024,August,2024,2362,Charge Controller,Maintenance,7,"?305,938",Enugu,Tunde,Yes,Cash,"?2,141,566",8/12/2024
6/4/2024,June,2024,1925,Inverter 3.5kVA,Maintenance,7,"?17,836",Lagos,Tunde,Yes,POS,"?124,852",6/10/2024
5/21/2024,May,2024,6519,Charge Controller,Product Purchase,4,"?207,548",Lagos,Grace,Yes,Transfer,"?830,192",5/28/2024
6/6/2024,June,2024,3443,Inverter 3.5kVA,Installation,8,"?422,307",Lagos,Stella,Yes,Transfer,"?3,378,456",6/16/2024
11/21/2024,November,2024,4980,Accessories,Installation,5,"?269,661",Kano,Grace,No,Cash,"?1,348,305",
12/9/2024,December,2024,8260,Charge Controller,Installation,4,"?441,750",Abuja,John,No,Transfer,"?1,767,000",
9/18/2024,September,2024,2419,Battery 200Ah,Site Inspection,5,"?289,934",Port Harcourt,Grace,Yes,Cash,"?1,449,670",9/23/2024
10/9/2024,October,2024,1059,Solar Panel 300W,Site Inspection,2,"?239,148",Kano,Grace,No,Transfer,"?478,296",
12/3/2024,December,2024,3524,Solar Panel 300W,Site Inspection,4,"?62,700",Port Harcourt,Ada,Yes,Cash,"?250,800",12/5/2024
12/9/2024,December,2024,4797,Accessories,Maintenance,8,"?255,592",Kano,Tunde,No,POS,"?2,044,736",
8/16/2024,August,2024,2578,Battery 200Ah,Site Inspection,7,"?186,462",Kano,John,Yes,POS,"?1,305,234",8/20/2024
10/6/2024,October,2024,8201,Solar Panel 300W,Product Purchase,8,"?196,974",Port Harcourt,Michael,Yes,Online Gateway,"?1,575,792",10/10/2024
12/23/2024,December,2024,1707,Accessories,Site Inspection,7,"?76,292",Abuja,Michael,Yes,Cash,"?534,044",1/2/2025
10/16/2024,October,2024,9165,Inverter 3.5kVA,Maintenance,7,"?428,269",Ibadan,Michael,Yes,POS,"?2,997,883",10/19/2024
6/16/2024,June,2024,6277,Battery 200Ah,Installation,7,"?48,161",Kano,Tunde,Yes,Online Gateway,"?337,127",6/29/2024
2/16/2024,February,2024,2780,Inverter 3.5kVA,Product Purchase,2,"?302,313",Abuja,Tunde,Yes,Transfer,"?604,626",2/18/2024
7/21/2024,July,2024,3413,Battery 200Ah,Maintenance,3,"?370,137",Ibadan,Stella,Yes,Cash,"?1,110,411",8/2/2024
8/1/2024,August,2024,8750,Inverter 3.5kVA,Repair,1,"?89,613",Port Harcourt,Ada,No,POS,"?89,613",
9/2/2024,September,2024,3161,Inverter 3.5kVA,Installation,2,"?18,052",Kano,John,No,POS,"?36,104",
1/24/2024,January,2024,9800,Solar Panel 300W,Site Inspection,6,"?449,680",Ibadan,Grace,No,Online Gateway,"?2,698,080",
11/16/2024,November,2024,1308,Battery 200Ah,Maintenance,2,"?233,228",Abuja,Michael,Yes,Online Gateway,"?466,456",11/19/2024
9/30/2024,September,2024,6439,Charge Controller,Repair,1,"?198,974",Ibadan,John,Yes,Online Gateway,"?198,974",10/7/2024
2/13/2024,February,2024,5307,Solar Panel 300W,Maintenance,8,"?278,921",Port Harcourt,Stella,No,Transfer,"?2,231,368",
11/27/2024,November,2024,3364,Inverter 3.5kVA,Site Inspection,9,"?103,853",Ibadan,Michael,No,POS,"?934,677",
11/8/2024,November,2024,1184,Inverter 3.5kVA,Maintenance,7,"?158,701",Lagos,John,No,Online Gateway,"?1,110,907",
12/28/2024,December,2024,6324,Charge Controller,Repair,3,"?272,449",Kano,Ada,Yes,POS,"?817,347",1/3/2025
6/4/2024,June,2024,6483,Charge Controller,Maintenance,1,"?252,701",Abuja,Ada,No,Cash,"?252,701",
7/17/2024,July,2024,1245,Inverter 3.5kVA,Product Purchase,4,"?415,036",Enugu,Stella,Yes,Transfer,"?1,660,144",7/31/2024
6/10/2024,June,2024,9430,Charge Controller,Product Purchase,3,"?289,643",Abuja,John,No,POS,"?868,929",
8/21/2024,August,2024,9183,Solar Panel 500W,Site Inspection,3,"?80,029",Kano,Stella,No,Cash,"?240,087",
6/11/2024,June,2024,6924,Solar Panel 300W,Repair,2,"?212,192",Kano,Stella,No,POS,"?424,384",
4/25/2024,April,2024,1519,Battery 200Ah,Repair,3,"?270,388",Lagos,Stella,No,Cash,"?811,164",
4/2/2024,April,2024,4907,Charge Controller,Repair,5,"?351,228",Lagos,Tunde,Yes,Transfer,"?1,756,140",4/3/2024
2/11/2024,February,2024,1276,Charge Controller,Repair,4,"?226,396",Abuja,Ada,No,Transfer,"?905,584",
10/10/2024,October,2024,6101,Solar Panel 500W,Repair,1,"?383,050",Enugu,Tunde,Yes,Transfer,"?383,050",10/24/2024
7/28/2024,July,2024,9797,Battery 200Ah,Installation,1,"?184,036",Ibadan,Grace,Yes,POS,"?184,036",8/7/2024
7/24/2024,July,2024,5573,Solar Panel 500W,Maintenance,1,"?223,154",Enugu,Tunde,Yes,POS,"?223,154",8/4/2024
8/7/2024,August,2024,5603,Battery 200Ah,Repair,9,"?418,158",Kano,Ada,Yes,Cash,"?3,763,422",8/20/2024
10/6/2024,October,2024,5053,Solar Panel 300W,Product Purchase,9,"?262,460",Lagos,Stella,Yes,Transfer,"?2,362,140",10/11/2024
5/15/2024,May,2024,7812,Charge Controller,Maintenance,9,"?90,437",Lagos,John,No,Transfer,"?813,933",
4/15/2024,April,2024,7073,Solar Panel 300W,Site Inspection,4,"?18,681",Lagos,Stella,No,Cash,"?74,724",
4/27/2024,April,2024,1141,Battery 200Ah,Site Inspection,4,"?416,944",Ibadan,Stella,No,Cash,"?1,667,776",
